date,state,death,hospitalized,negative,positive,totalTestResults
10/3/2020,MO,2169,0,1208451,131105,1898178
10/4/2020,MO,2173,0,1218314,132431,1916747
10/5/2020,MO,2174,0,1225250,133418,1930086
10/6/2020,MO,2200,0,1232556,134583,1946604
10/7/2020,MO,2236,0,1239364,135651,1958461
10/8/2020,MO,2259,0,1249983,137156,1979390
10/9/2020,MO,2395,0,1260455,139164,2000979
10/10/2020,MO,2422,0,1303437,144230,2075699
10/11/2020,MO,2422,0,1303437,144230,2075699
10/12/2020,MO,2422,0,1303437,144230,2075699
10/13/2020,MO,2422,0,1303437,144230,2075699
10/14/2020,MO,2420,0,1203482,148679,2206374
10/15/2020,MO,2442,0,1208692,150554,2222854
10/16/2020,MO,2459,0,1208692,152571,2222854
10/17/2020,MO,2580,0,1223735,154928,2266988
10/18/2020,MO,2582,0,1229840,156696,2285067
10/19/2020,MO,2590,0,1234999,158101,2296674
10/20/2020,MO,2615,0,1234999,159625,2296674
10/21/2020,MO,2641,0,1247005,160869,2326868
10/22/2020,MO,2657,0,1269749,162723,2346490
10/23/2020,MO,2688,0,1274782,164534,2363811
10/24/2020,MO,2801,0,1282563,167452,2388281
10/25/2020,MO,2805,0,1289345,169495,2406847
10/26/2020,MO,2810,0,1294927,171022,2420611
10/27/2020,MO,2838,0,1301688,172717,2438579
10/28/2020,MO,2870,0,1306604,174632,2454427
10/29/2020,MO,2899,0,1312924,177693,2474396
10/30/2020,MO,2925,0,1319082,180200,2494866
10/31/2020,MO,3024,0,1326969,183186,2517550
11/1/2020,MO,3026,0,1333181,185535,2535182
11/2/2020,MO,3031,0,1339912,188186,2553774
11/3/2020,MO,3064,0,1348839,190424,2585280
11/4/2020,MO,3088,0,1353932,193023,2602880
11/5/2020,MO,3106,0,1360425,196576,2624970
11/6/2020,MO,3131,0,1366724,200507,2649277
11/7/2020,MO,3150,0,1373345,205066,2672288
11/8/2020,MO,3153,0,1390418,209197,2654691
11/9/2020,MO,3153,0,1395434,212441,2669455
11/10/2020,MO,3299,0,1382473,216697,2645421
11/11/2020,MO,3323,0,1407151,220768,2705205
11/12/2020,MO,3339,0,1414193,225371,2726936
11/13/2020,MO,3359,0,1418371,229376,2742932
11/14/2020,MO,3373,0,1425308,235722,2769085
11/15/2020,MO,3374,0,1430022,239451,2785399
11/16/2020,MO,3386,0,1435403,243169,2801747
11/17/2020,MO,3453,0,1443663,248886,2825841
11/18/2020,MO,3477,0,1449003,253473,2844992
11/19/2020,MO,3507,0,1454887,257822,2865173
11/20/2020,MO,3537,0,1462090,262436,2889986
11/21/2020,MO,3555,0,1459905,267312,2899068
11/22/2020,MO,3559,0,1468193,271527,2923429
11/23/2020,MO,3561,0,1475199,274897,2942201
11/24/2020,MO,3750,0,1480542,278661,2960516
11/25/2020,MO,3776,0,1487513,282792,2983411
11/26/2020,MO,3808,0,1495454,287263,3009614
11/27/2020,MO,3809,0,1500877,290536,3027819
11/28/2020,MO,3817,0,1504793,292740,3042148
11/29/2020,MO,3823,0,1509103,295933,3058509
11/30/2020,MO,3829,0,1513931,299762,3076377
12/1/2020,MO,4006,0,1516896,302691,3089100
12/2/2020,MO,4043,0,1520005,305370,3103739
12/3/2020,MO,4102,0,1525036,309368,3124697
12/4/2020,MO,4122,0,1530641,313421,3147554
12/5/2020,MO,4181,0,1537568,318422,3173989
12/6/2020,MO,4192,0,1544226,322298,3196185
12/7/2020,MO,4194,0,1549054,324956,3211429
12/8/2020,MO,4355,0,1553295,328206,3230130
12/9/2020,MO,4383,0,1556688,330846,3244398
12/10/2020,MO,4450,0,1564049,334704,3269682
12/11/2020,MO,4481,0,1569607,338604,3292575
12/12/2020,MO,4503,0,1575439,342347,3314288
12/13/2020,MO,4511,0,1580771,345041,3333657
12/14/2020,MO,4514,0,1585640,347603,3350253
12/15/2020,MO,4754,0,1589642,350365,3365969
12/16/2020,MO,4799,0,1593659,353038,3381644
12/17/2020,MO,4834,0,1600587,356607,3407160
12/18/2020,MO,4853,0,1607366,360330,3431791
12/19/2020,MO,4904,0,1611393,363114,3451230
12/20/2020,MO,4937,0,1614780,365186,3464447
12/21/2020,MO,4947,0,1620135,368316,3482832
12/22/2020,MO,5158,0,1623409,370439,3496171
12/23/2020,MO,5255,0,1627266,373580,3513613
12/24/2020,MO,5294,0,1632525,376811,3535936
12/25/2020,MO,5308,0,1636369,378887,3555031
12/26/2020,MO,5309,0,1639659,380643,3568549
12/27/2020,MO,5312,0,1641494,382094,3576638
12/28/2020,MO,5316,0,1642614,383616,3583787
12/29/2020,MO,5433,0,1645889,386095,3599869
12/30/2020,MO,5491,0,1648969,388856,3618339
12/31/2020,MO,5519,0,1652302,392570,3638238
3/16/2020,MP,0,0,0,0,0
3/17/2020,MP,0,0,0,0,0
3/18/2020,MP,0,0,0,0,0
3/19/2020,MP,0,0,0,0,0
3/20/2020,MP,0,0,0,0,0
3/21/2020,MP,0,0,0,0,0
3/22/2020,MP,0,0,0,0,0
3/23/2020,MP,0,0,0,0,0
3/24/2020,MP,0,0,0,0,0
3/25/2020,MP,0,0,0,0,0
3/26/2020,MP,0,0,0,0,0
3/27/2020,MP,0,0,0,0,0
3/28/2020,MP,0,0,0,2,2
3/29/2020,MP,0,0,0,2,2
3/30/2020,MP,0,0,0,2,2
3/31/2020,MP,0,0,0,2,2
4/1/2020,MP,0,0,0,6,6
4/2/2020,MP,1,0,13,8,21
4/3/2020,MP,1,0,13,8,21
4/4/2020,MP,1,0,13,8,21
4/5/2020,MP,1,0,13,8,21
4/6/2020,MP,1,0,13,8,21
4/7/2020,MP,2,0,15,8,23
4/8/2020,MP,2,0,27,11,38
4/9/2020,MP,2,0,27,11,38
4/10/2020,MP,2,0,27,11,38
4/11/2020,MP,2,0,27,11,38
4/12/2020,MP,2,0,27,11,38
4/13/2020,MP,2,0,27,11,38
4/14/2020,MP,2,0,27,13,40
4/15/2020,MP,2,0,27,13,40
4/16/2020,MP,2,0,27,13,40
4/17/2020,MP,2,0,42,13,55
4/18/2020,MP,2,0,42,14,56
4/19/2020,MP,2,0,42,14,56
4/20/2020,MP,2,0,51,14,65
4/21/2020,MP,2,0,51,14,65
4/22/2020,MP,2,0,51,14,65
4/23/2020,MP,2,0,51,14,65
4/24/2020,MP,2,0,51,14,65
4/25/2020,MP,2,0,51,14,65
4/26/2020,MP,2,0,51,14,65
4/27/2020,MP,2,0,51,14,65
4/28/2020,MP,2,0,51,14,65
4/29/2020,MP,2,0,210,14,224
4/30/2020,MP,2,0,585,14,599
5/1/2020,MP,2,0,749,14,763
5/2/2020,MP,2,0,934,14,948
5/3/2020,MP,2,0,1321,14,1335
5/4/2020,MP,2,0,1321,14,1335
5/5/2020,MP,2,0,1783,14,1797
5/6/2020,MP,2,0,1783,15,1798
5/7/2020,MP,2,0,1783,15,1798
5/8/2020,MP,2,0,2321,15,2336
5/9/2020,MP,2,0,2321,16,2337
5/10/2020,MP,2,0,2321,16,2337
5/11/2020,MP,2,0,2676,19,2695
5/12/2020,MP,2,0,2854,19,2873
5/13/2020,MP,2,0,3021,19,3040
5/14/2020,MP,2,0,3306,19,3325
5/15/2020,MP,2,0,3306,19,3325
5/16/2020,MP,2,0,3318,21,3339
5/17/2020,MP,2,0,3318,21,3339
5/18/2020,MP,2,0,3399,21,3420
5/19/2020,MP,2,0,3796,21,3817
5/20/2020,MP,2,0,3796,21,3817
5/21/2020,MP,2,0,4067,22,4089
5/22/2020,MP,2,0,4296,22,4318
5/23/2020,MP,2,0,4296,22,4318
5/24/2020,MP,2,0,4735,22,4757
5/25/2020,MP,2,0,4735,22,4757
5/26/2020,MP,2,0,4918,22,4940
5/27/2020,MP,2,0,5178,22,5200
5/28/2020,MP,2,0,5401,22,5423
5/29/2020,MP,2,0,5662,22,5684
5/30/2020,MP,2,0,5986,22,6008
5/31/2020,MP,2,0,6151,22,6173
6/1/2020,MP,2,0,6312,22,6334
6/2/2020,MP,2,0,6534,23,6557
6/3/2020,MP,2,0,6534,23,6557
6/4/2020,MP,2,0,6669,26,6695
6/5/2020,MP,2,0,6669,26,6695
6/6/2020,MP,2,0,6669,26,6695
6/7/2020,MP,2,0,7214,27,7241
6/8/2020,MP,2,0,7214,28,7242
6/9/2020,MP,2,0,7493,30,7523
6/10/2020,MP,2,0,7493,30,7523
6/11/2020,MP,2,0,7551,30,7581
6/12/2020,MP,2,0,7732,30,7762
6/13/2020,MP,2,0,7906,30,7936
6/14/2020,MP,2,0,8139,30,8169
6/15/2020,MP,2,0,8139,30,8169
6/16/2020,MP,2,0,8139,30,8169
6/17/2020,MP,2,0,8139,30,8169
6/18/2020,MP,2,0,8139,30,8169
6/19/2020,MP,2,0,8139,30,8169
6/20/2020,MP,2,0,8139,30,8169
6/21/2020,MP,2,0,8139,30,8169
6/22/2020,MP,2,0,8139,30,8169
6/23/2020,MP,2,0,8187,30,8217
6/24/2020,MP,2,0,8187,30,8217
6/25/2020,MP,2,0,8187,30,8217
6/26/2020,MP,2,0,8187,30,8217
6/27/2020,MP,2,0,8187,30,8217
6/28/2020,MP,2,0,8187,30,8217
6/29/2020,MP,2,0,8187,30,8217
6/30/2020,MP,2,0,8187,30,8217
7/1/2020,MP,2,0,8187,30,8217
7/2/2020,MP,2,0,8187,30,8217
7/3/2020,MP,2,0,8187,31,8218
7/4/2020,MP,2,0,8187,31,8218
7/5/2020,MP,2,0,8187,31,8218
7/6/2020,MP,2,0,8187,31,8218
7/7/2020,MP,2,0,8187,31,8218
7/8/2020,MP,2,0,10734,31,10765
7/9/2020,MP,2,4,10734,31,10765
7/10/2020,MP,2,4,10734,31,10765
7/11/2020,MP,2,4,10734,31,10765
7/12/2020,MP,2,4,10734,33,10767
7/13/2020,MP,2,4,10734,33,10767
7/14/2020,MP,2,4,10664,33,10697
7/15/2020,MP,2,4,10664,36,10700
7/16/2020,MP,2,4,10664,36,10700
7/17/2020,MP,2,4,10664,37,10701
7/18/2020,MP,2,4,10664,37,10701
7/19/2020,MP,2,4,10664,37,10701
7/20/2020,MP,2,4,11055,37,11092
7/21/2020,MP,2,4,11055,38,11093
7/22/2020,MP,2,4,12707,38,12745
7/23/2020,MP,2,4,11300,38,11338
7/24/2020,MP,2,4,11300,38,11338
7/25/2020,MP,2,4,11300,39,11339
7/26/2020,MP,2,4,11300,40,11340
7/27/2020,MP,2,4,11719,40,11759
7/28/2020,MP,2,4,11719,40,11759
7/29/2020,MP,2,4,11719,40,11759
7/30/2020,MP,2,4,11719,42,11761
7/31/2020,MP,2,4,11719,42,11761
8/1/2020,MP,2,4,11719,42,11761
8/2/2020,MP,2,4,11719,45,11764
8/3/2020,MP,2,4,12255,46,12301
8/4/2020,MP,2,4,12255,46,12301
8/5/2020,MP,2,4,12255,46,12301
8/6/2020,MP,2,4,12254,47,12301
8/7/2020,MP,2,4,12254,47,12301
8/8/2020,MP,2,4,12253,48,12301
8/9/2020,MP,2,4,12253,48,12301
8/10/2020,MP,2,4,12252,49,12301
8/11/2020,MP,2,4,12252,49,12301
8/12/2020,MP,2,4,12252,49,12301
8/13/2020,MP,2,4,12252,49,12301
8/14/2020,MP,2,4,12252,50,12302
8/15/2020,MP,2,4,12252,50,12302
8/16/2020,MP,2,4,12252,50,12302
8/17/2020,MP,2,4,12867,53,12920
8/18/2020,MP,2,4,12866,54,12920
8/19/2020,MP,2,4,12866,54,12920
8/20/2020,MP,2,4,12867,54,12921
8/21/2020,MP,2,4,12867,54,12921
8/22/2020,MP,2,4,12867,54,12921
8/23/2020,MP,2,4,12867,54,12921
8/24/2020,MP,2,4,12867,54,12921
8/25/2020,MP,2,4,12867,54,12921
8/26/2020,MP,2,4,12867,54,12921
8/27/2020,MP,2,4,13486,54,13540
8/28/2020,MP,2,4,13486,54,13540
8/29/2020,MP,2,4,13486,56,13542
8/30/2020,MP,2,4,13484,56,13540
8/31/2020,MP,2,4,13484,56,13540
9/1/2020,MP,2,4,13484,57,13541
9/2/2020,MP,2,4,13484,57,13541
9/3/2020,MP,2,4,13484,57,13541
9/4/2020,MP,2,4,13484,57,13541
9/5/2020,MP,2,4,13484,58,13542
9/6/2020,MP,2,4,13484,58,13542
9/7/2020,MP,2,4,13484,58,13542
9/8/2020,MP,2,4,13484,59,13543
9/9/2020,MP,2,4,13484,59,13543
9/10/2020,MP,2,4,14316,59,14375
9/11/2020,MP,2,4,14316,59,14375
9/12/2020,MP,2,4,14316,60,14376
9/13/2020,MP,2,4,14316,60,14376
9/14/2020,MP,2,4,14316,61,14377
9/15/2020,MP,2,4,14316,61,14377
9/16/2020,MP,2,4,14316,61,14377
9/17/2020,MP,2,4,14316,62,14378
9/18/2020,MP,2,4,14316,62,14378
9/19/2020,MP,2,4,14316,62,14378
9/20/2020,MP,2,4,14316,68,14384
9/21/2020,MP,2,4,14316,69,14385
9/22/2020,MP,2,4,14316,69,14385
9/23/2020,MP,2,4,14776,69,14845
9/24/2020,MP,2,4,14776,69,14845
9/25/2020,MP,2,4,14776,69,14845
9/26/2020,MP,2,4,14776,69,14845
9/27/2020,MP,2,4,14776,70,14846
9/28/2020,MP,2,4,14776,70,14846
9/29/2020,MP,2,4,14776,70,14846
9/30/2020,MP,2,4,15112,70,15182
10/1/2020,MP,2,4,15112,70,15182
10/2/2020,MP,2,4,15112,73,15185
10/3/2020,MP,2,4,15112,73,15185
10/4/2020,MP,2,4,15112,73,15185
10/5/2020,MP,2,4,15121,75,15196
10/6/2020,MP,2,4,15121,75,15196
10/7/2020,MP,2,4,15121,75,15196
10/8/2020,MP,2,4,15121,75,15196
10/9/2020,MP,2,4,15121,75,15196
10/10/2020,MP,2,4,15121,77,15198
10/11/2020,MP,2,4,15121,77,15198
10/12/2020,MP,2,4,15121,77,15198
10/13/2020,MP,2,4,15121,77,15198
10/14/2020,MP,2,4,15456,77,15533
10/15/2020,MP,2,4,15456,77,15533
10/16/2020,MP,2,4,15456,80,15536
10/17/2020,MP,2,4,15456,86,15542
10/18/2020,MP,2,4,15456,86,15542
10/19/2020,MP,2,4,15456,86,15542
10/20/2020,MP,2,4,15723,88,15811
10/21/2020,MP,2,4,15723,88,15811
10/22/2020,MP,2,4,15723,88,15811
10/23/2020,MP,2,4,15723,88,15811
10/24/2020,MP,2,4,15723,88,15811
10/25/2020,MP,2,4,15723,88,15811
10/26/2020,MP,2,4,15723,92,15815
10/27/2020,MP,2,4,15993,92,16085
10/28/2020,MP,2,4,15993,92,16085
10/29/2020,MP,2,4,15993,92,16085
10/30/2020,MP,2,4,15993,92,16085
10/31/2020,MP,2,4,15993,92,16085
11/1/2020,MP,2,4,15993,96,16089
11/2/2020,MP,2,4,15993,96,16089
11/3/2020,MP,2,4,15993,96,16089
11/4/2020,MP,2,4,15993,96,16089
11/5/2020,MP,2,4,15993,96,16089
11/6/2020,MP,2,4,15993,98,16091
11/7/2020,MP,2,4,15993,98,16091
11/8/2020,MP,2,4,15993,98,16091
11/9/2020,MP,2,4,15993,100,16093
11/10/2020,MP,2,4,16467,100,16567
11/11/2020,MP,2,4,16467,100,16567
11/12/2020,MP,2,4,16467,100,16567
11/13/2020,MP,2,4,16467,100,16567
11/14/2020,MP,2,4,16467,100,16567
11/15/2020,MP,2,4,16467,100,16567
11/16/2020,MP,2,4,16467,102,16569
11/17/2020,MP,2,4,16467,103,16570
11/18/2020,MP,2,4,16467,103,16570
11/19/2020,MP,2,4,16467,103,16570
11/20/2020,MP,2,4,16467,103,16570
11/21/2020,MP,2,4,16467,103,16570
11/22/2020,MP,2,4,16467,104,16571
11/23/2020,MP,2,4,16747,104,16851
11/24/2020,MP,2,4,16747,104,16851
11/25/2020,MP,2,4,16747,104,16851
11/26/2020,MP,2,4,16747,104,16851
11/27/2020,MP,2,4,16747,104,16851
11/28/2020,MP,2,4,16747,104,16851
11/29/2020,MP,2,4,16747,104,16851
11/30/2020,MP,2,4,16747,106,16853
12/1/2020,MP,2,4,17010,106,17116
12/2/2020,MP,2,4,17010,106,17116
12/3/2020,MP,2,4,17010,106,17116
12/4/2020,MP,2,4,17010,106,17116
12/5/2020,MP,2,4,17010,106,17116
12/6/2020,MP,2,4,17010,106,17116
12/7/2020,MP,2,4,17010,109,17119
12/8/2020,MP,2,4,17010,111,17121
12/9/2020,MP,2,4,17206,113,17319
12/10/2020,MP,2,4,17206,113,17319
12/11/2020,MP,2,4,17206,113,17319
12/12/2020,MP,2,4,17206,113,17319
12/13/2020,MP,2,4,17206,113,17319
12/14/2020,MP,2,4,17206,113,17319
12/15/2020,MP,2,4,17429,113,17542
12/16/2020,MP,2,4,17429,113,17542
12/17/2020,MP,2,4,17429,113,17542
12/18/2020,MP,2,4,17429,115,17544
12/19/2020,MP,2,4,17429,115,17544
12/20/2020,MP,2,4,17429,115,17544
12/21/2020,MP,2,4,17429,116,17545
12/22/2020,MP,2,4,17429,116,17545
12/23/2020,MP,2,4,17429,116,17545
12/24/2020,MP,2,4,17429,118,17547
12/25/2020,MP,2,4,17429,118,17547
12/26/2020,MP,2,4,17429,122,17551
12/27/2020,MP,2,4,17429,122,17551
12/28/2020,MP,2,4,17429,122,17551
12/29/2020,MP,2,4,17429,122,17551
12/30/2020,MP,2,4,17429,122,17551
12/31/2020,MP,2,4,17429,122,17551
3/7/2020,MS,0,0,0,0,0
3/8/2020,MS,0,0,0,0,0
3/9/2020,MS,0,0,0,0,0
3/10/2020,MS,0,0,0,0,0
3/11/2020,MS,0,0,20,0,20
3/12/2020,MS,0,0,41,1,42
3/13/2020,MS,0,0,41,4,45
3/14/2020,MS,0,0,84,6,90
3/15/2020,MS,0,0,84,10,94
3/16/2020,MS,0,0,277,12,289
3/17/2020,MS,0,0,368,21,389
3/18/2020,MS,0,0,479,34,513
3/19/2020,MS,0,0,552,50,602
3/20/2020,MS,1,0,695,80,775
3/21/2020,MS,1,0,695,140,835
3/22/2020,MS,1,33,1114,207,1321
3/23/2020,MS,1,33,1143,249,1392
3/24/2020,MS,1,86,1552,320,1872
3/25/2020,MS,2,117,1566,377,1943
3/26/2020,MS,6,150,2291,485,2776
3/27/2020,MS,8,185,2560,579,3139
3/28/2020,MS,13,219,2560,663,3223
3/29/2020,MS,14,235,2560,758,3318
3/30/2020,MS,16,195,2989,847,3836
3/31/2020,MS,20,211,3537,937,4474
4/1/2020,MS,22,332,3712,1073,4785
4/2/2020,MS,26,360,4753,1177,5930
4/3/2020,MS,29,420,4753,1358,6111
4/4/2020,MS,35,436,5133,1455,6588
4/5/2020,MS,43,475,5580,1638,7218
4/6/2020,MS,51,475,18632,1738,20370
4/7/2020,MS,59,377,18632,1915,20547
4/8/2020,MS,67,410,18632,2003,20635
4/9/2020,MS,76,441,18632,2260,20892
4/10/2020,MS,82,482,18632,2469,21101
4/11/2020,MS,93,528,18632,2642,21274
4/12/2020,MS,96,548,18632,2781,21413
4/13/2020,MS,98,549,28042,2942,30984
4/14/2020,MS,111,596,34791,3087,37878
4/15/2020,MS,122,645,34791,3360,38151
4/16/2020,MS,129,682,34791,3624,38415
4/17/2020,MS,140,736,34791,3793,38584
4/18/2020,MS,152,782,34791,3974,38765
4/19/2020,MS,159,808,34791,4274,39065
4/20/2020,MS,169,819,46922,4512,51434
4/21/2020,MS,183,858,47648,4716,52364
4/22/2020,MS,193,910,48941,4894,53835
4/23/2020,MS,201,946,50236,5153,55389
4/24/2020,MS,209,970,50236,5434,55670
4/25/2020,MS,221,996,53239,5718,58957
4/26/2020,MS,227,1001,54877,5911,60788
4/27/2020,MS,229,1060,57368,6094,63462
4/28/2020,MS,239,1088,58070,6342,64412
4/29/2020,MS,250,1126,59525,6569,66094
4/30/2020,MS,261,1175,59525,6815,66340
5/1/2020,MS,281,1226,64336,7212,71548
5/2/2020,MS,291,1265,67034,7441,74475
5/3/2020,MS,303,1298,70043,7550,77593
5/4/2020,MS,310,1316,71800,7877,79677
5/5/2020,MS,342,1352,72101,8207,80308
5/6/2020,MS,374,1392,72101,8424,80525
5/7/2020,MS,396,1442,72101,8686,80787
5/8/2020,MS,409,1478,72101,9090,81191
5/9/2020,MS,421,1512,72101,9378,81479
5/10/2020,MS,430,1531,72101,9501,81602
5/11/2020,MS,435,1546,86211,9674,95885
5/12/2020,MS,457,1582,87784,9908,97692
5/13/2020,MS,465,1616,89958,10090,100048
5/14/2020,MS,480,1667,94843,10483,105326
5/15/2020,MS,493,1712,96022,10801,106823
5/16/2020,MS,510,1748,97353,11123,108476
5/17/2020,MS,521,1773,101830,11296,113126
5/18/2020,MS,528,1805,104335,11432,115767
5/19/2020,MS,554,1840,106056,11704,117760
5/20/2020,MS,570,1901,108713,11967,120680
5/21/2020,MS,580,1932,113748,12222,125970
5/22/2020,MS,596,1966,125349,12624,137973
5/23/2020,MS,616,1996,121215,13005,134220
5/24/2020,MS,625,2023,124650,13252,137902
5/25/2020,MS,635,2046,130459,13458,143917
5/26/2020,MS,652,2070,134088,13731,147819
5/27/2020,MS,670,2106,134088,14044,148132
5/28/2020,MS,693,2147,142125,14372,156497
5/29/2020,MS,710,2208,151518,14790,166308
5/30/2020,MS,723,2240,150703,15229,165932
5/31/2020,MS,734,2272,156336,15501,171837
6/1/2020,MS,739,2296,160502,15752,176254
6/2/2020,MS,767,2296,163478,16020,179498
6/3/2020,MS,782,2340,168425,16322,184747
6/4/2020,MS,794,2340,168425,16560,184985
6/5/2020,MS,803,2475,176354,16759,193113
6/6/2020,MS,803,2475,176354,16769,193123
6/7/2020,MS,817,2522,185979,17270,203249
6/8/2020,MS,837,2535,190444,17768,208212
6/9/2020,MS,837,2535,190444,17768,208212
6/10/2020,MS,868,2614,195402,18483,213885
6/11/2020,MS,868,2614,195402,18483,213885
6/12/2020,MS,881,2643,195402,19091,214493
6/13/2020,MS,889,2644,194537,19348,213885
6/14/2020,MS,891,2665,194537,19516,214053
6/15/2020,MS,895,2680,210704,19799,230503
6/16/2020,MS,915,2728,220651,20152,240803
6/17/2020,MS,938,2767,223748,20641,244389
6/18/2020,MS,938,2767,218074,20641,238715
6/19/2020,MS,938,2767,218074,20641,238715
6/20/2020,MS,938,2767,218074,20641,238715
6/21/2020,MS,938,2767,218074,20641,238715
6/22/2020,MS,978,2881,230962,22287,253249
6/23/2020,MS,989,2915,230962,22898,253860
6/24/2020,MS,1011,2946,238237,23424,261661
6/25/2020,MS,1016,2998,241481,24516,265997
6/26/2020,MS,1022,3044,246828,25066,271894
6/27/2020,MS,1035,3078,251790,25531,277321
6/28/2020,MS,1039,3102,254296,25892,280188
6/29/2020,MS,1059,3115,256955,26567,283522
6/30/2020,MS,1073,3156,260299,27247,287546
7/1/2020,MS,1082,3177,265852,27900,293752
7/2/2020,MS,1092,3208,270269,28770,299039
7/3/2020,MS,1092,3208,270269,28770,299039
7/4/2020,MS,1107,3268,279241,30674,309915
7/5/2020,MS,1111,3268,279241,30900,310141
7/6/2020,MS,1114,3280,283431,31257,314688
7/7/2020,MS,1158,3315,283431,32214,315645
7/8/2020,MS,1188,3365,283431,32888,316319
7/9/2020,MS,1204,3414,291213,33591,324804
7/10/2020,MS,1215,3455,295690,34622,330312
7/11/2020,MS,1230,3495,298924,35419,334343
7/12/2020,MS,1249,3495,298924,36287,335211
7/13/2020,MS,1250,3530,306735,36680,343415
7/14/2020,MS,1272,3585,312671,37542,350213
7/15/2020,MS,1290,3629,318290,38567,356857
7/16/2020,MS,1308,3675,324103,39797,363900
7/17/2020,MS,1332,3712,330635,40829,371464
7/18/2020,MS,1346,3727,335439,41846,377285
7/19/2020,MS,1355,3727,335439,42638,378077
7/20/2020,MS,1358,3766,346086,43889,389975
7/21/2020,MS,1389,3797,349674,45524,395198
7/22/2020,MS,1423,3844,355959,47071,403030
7/23/2020,MS,1436,3878,355959,48053,404012
7/24/2020,MS,1463,3923,361817,49663,411480
7/25/2020,MS,1480,3982,370789,51097,421886
7/26/2020,MS,1495,3982,370789,52304,423093
7/27/2020,MS,1501,4032,374640,52957,427597
7/28/2020,MS,1543,4103,378834,54299,433133
7/29/2020,MS,1563,4152,387500,55804,443304
7/30/2020,MS,1611,4213,392302,57579,449881
7/31/2020,MS,1663,4276,395758,58747,454505
8/1/2020,MS,1693,4314,401592,59881,461473
8/2/2020,MS,1703,4314,401592,60553,462145
8/3/2020,MS,1711,4380,401592,61125,462717
8/4/2020,MS,1753,4424,401592,62199,463791
8/5/2020,MS,1804,4472,414378,63444,477822
8/6/2020,MS,1825,4511,418141,64400,482541
8/7/2020,MS,1848,4577,421776,65436,487212
8/8/2020,MS,1874,4606,426944,66646,493590
8/9/2020,MS,1896,4606,426944,67173,494117
8/10/2020,MS,1912,4680,426944,67649,494593
8/11/2020,MS,1944,4738,436111,68293,504404
8/12/2020,MS,1989,4794,438440,69374,507814
8/13/2020,MS,2011,4847,438440,69986,508426
8/14/2020,MS,2043,4873,440112,70930,511042
8/15/2020,MS,2080,4916,448010,71755,519765
8/16/2020,MS,2084,4916,448010,72136,520146
8/17/2020,MS,2095,4989,452177,72412,524589
8/18/2020,MS,2128,5025,452177,73207,525384
8/19/2020,MS,2163,5063,452177,74555,526732
8/20/2020,MS,2190,5097,452177,75449,527626
8/21/2020,MS,2214,5127,453479,76323,529802
8/22/2020,MS,2237,5149,456354,77268,533622
8/23/2020,MS,2240,5149,456354,77894,534248
8/24/2020,MS,2248,5179,464257,78405,542662
8/25/2020,MS,2315,5208,468055,79206,547261
8/26/2020,MS,2373,5234,471680,80110,551790
8/27/2020,MS,2399,5267,475943,80695,556638
8/28/2020,MS,2413,5279,481588,81294,562882
8/29/2020,MS,2427,5300,486488,82029,568517
8/30/2020,MS,2441,5300,486488,82676,569164
8/31/2020,MS,2473,5326,490915,82950,573865
9/1/2020,MS,2493,5326,493933,83584,577517
9/2/2020,MS,2526,5326,497221,84365,581586
9/3/2020,MS,2536,5326,501465,85116,586581
9/4/2020,MS,2558,5326,501465,85939,587404
9/5/2020,MS,2569,5326,510921,86478,597399
9/6/2020,MS,2584,5326,510921,86888,597809
9/7/2020,MS,2585,5326,510921,87130,598051
9/8/2020,MS,2585,5410,519082,87379,606461
9/9/2020,MS,2623,5410,521833,87805,609638
9/10/2020,MS,2656,5410,524916,88322,613238
9/11/2020,MS,2670,5410,529204,89175,618379
9/12/2020,MS,2685,5410,532919,89620,622539
9/13/2020,MS,2697,5410,532919,89874,622793
9/14/2020,MS,2706,5499,535788,90018,625806
9/15/2020,MS,2734,5499,535788,90523,626311
9/16/2020,MS,2756,5499,541497,91234,632731
9/17/2020,MS,2780,5499,541497,91935,633432
9/18/2020,MS,2780,5499,541497,91935,633432
9/19/2020,MS,2809,5499,609799,93087,702886
9/20/2020,MS,2810,5499,609799,93364,703163
